open_time,open,high,low,close,volume,tenkan,kijun,senkou_a,senkou_b,chikou
2023-10-02 00:00:00+00:00,27066.79,28065.51,26665.16,27932.05,67483.28145,26483.254999999997,27671.23,,,42713.96
2023-10-05 00:00:00+00:00,27932.05,28580.0,27160.5,27811.78,114219.83191000001,26740.5,27659.23,29477.1,,43828.94
2023-10-08 00:00:00+00:00,27811.79,28295.0,27175.94,27964.93,81156.65425,26740.5,27625.5,29477.1,,42921.66
2023-10-11 00:00:00+00:00,27964.93,28095.14,27260.0,27462.46,74381.78796,27285.23,27572.5,29317.575,,43566.5
2023-10-14 00:00:00+00:00,27462.47,27477.39,26538.66,26892.46,84726.07314,27285.23,27572.5,29317.575,,42367.87
2023-10-17 00:00:00+00:00,26892.45,30000.0,26789.0,28278.09,105947.16518,27995.23,27572.5,29317.575,,45135.61
2023-10-20 00:00:00+00:00,28278.08,28982.36,28069.32,28640.0,104977.63607,27995.23,27572.5,29248.525,,44068.8
2023-10-23 00:00:00+00:00,28640.01,30379.99,28578.29,30120.0,110364.99241,28234.165,27640.495000000003,29248.525,,46668.88
2023-10-26 00:00:00+00:00,30120.01,35280.0,30076.9,34660.0,263340.11254,30909.33,30090.5,29248.525,,46293.43
2023-10-29 00:00:00+00:00,34660.01,34824.13,33390.95,34075.99,88268.07553,30909.33,30090.5,28907.84,,42279.75
2023-11-01 00:00:00+00:00,34075.99,34856.0,33930.0,34507.68,88150.18681,30909.33,30090.5,28901.84,,42660.79
2023-11-04 00:00:00+00:00,34507.67,35984.99,34097.39,34696.65,139699.61081,31261.824999999997,30442.995,28030.05,,41645.98
2023-11-07 00:00:00+00:00,34696.66,35380.0,34448.0,34924.9,65798.49038,31261.824999999997,30442.995,28003.55,,40179.52
2023-11-10 00:00:00+00:00,34924.89,37972.24,34523.06,36494.67,155141.15333,32380.62,31436.62,28003.55,,41785.94
2023-11-13 00:00:00+00:00,36494.66,37526.0,36324.71,37096.48,83402.0632,33020.78,31436.62,28003.55,,43162.02
2023-11-16 00:00:00+00:00,37096.49,37980.0,34800.0,37765.63,132936.60499,33279.145000000004,31440.5,28003.55,,43174.41
2023-11-19 00:00:00+00:00,37765.62,37770.0,35500.0,36464.69,101319.92787,34028.45,31440.5,28095.05,,42360.96
2023-11-22 00:00:00+00:00,36464.69,37750.0,35632.01,36108.17,107878.61487,35685.475,31440.5,28074.05,,44676.01
2023-11-25 00:00:00+00:00,36108.16,38414.0,36035.0,37717.99,110822.4432,36172.0,31657.5,27957.879999999997,,47732.43
2023-11-28 00:00:00+00:00,37718.0,37888.0,36707.0,37258.13,62836.33136,36255.695,31657.5,27908.864999999998,,49482.81
2023-12-01 00:00:00+00:00,37258.14,38450.0,36868.41,37682.38,95054.74889,36449.0,32220.23,27437.262499999997,,52003.8
2023-12-04 00:00:00+00:00,37682.39,40250.0,37640.46,40211.29,98392.17198,37386.53,33120.229999999996,27437.262499999997,,51641.82
2023-12-07 00:00:00+00:00,40211.29,44488.0,40160.42,43822.23,196751.44724,39644.0,35239.229999999996,27437.262499999997,,51455.85
2023-12-10 00:00:00+00:00,43822.22,44700.0,42821.1,43772.01,114894.47187,39750.0,35345.229999999996,27437.262499999997,,51678.9
2023-12-13 00:00:00+00:00,43772.01,44049.0,40222.0,41411.4,138766.81923,40100.0,35394.17,27312.3075,,61359.99
2023-12-16 00:00:00+00:00,41411.41,43475.2,40555.0,41908.41,121634.80236,40166.005000000005,35619.33,27272.442499999997,,61736.9
2023-12-19 00:00:00+00:00,41908.41,42900.0,40542.93,42713.96,99373.82627,40367.5,35619.33,27077.2425,,63429.18
2023-12-22 00:00:00+00:00,42713.97,44283.0,41811.1,43828.94,122691.0778,40703.5,35619.33,27199.864999999998,28302.1,68100.01
2023-12-25 00:00:00+00:00,43828.94,44398.26,42500.0,42921.66,75242.65125,40784.205,35619.33,27183.0,28302.1,71988.27
2023-12-28 00:00:00+00:00,42921.66,43802.32,41637.6,43566.5,105548.57735,41170.229999999996,35619.33,27428.864999999998,28302.1,71910.01
2023-12-31 00:00:00+00:00,43566.5,43718.46,41300.0,42367.87,98791.61514,42430.21,35744.5,27428.864999999998,28302.1,67301.94
2024-01-03 00:00:00+00:00,42367.87,45879.63,41965.84,45135.61,116339.16272000001,43050.815,36974.475,27783.864999999998,28302.1,67656.0
2024-01-06 00:00:00+00:00,45135.61,45500.0,40750.0,44068.8,176777.15268,43050.815,37228.96,27783.864999999998,28302.1,64524.0
2024-01-09 00:00:00+00:00,44068.79,47248.99,43175.0,46668.88,117248.43699,43895.96,38662.945,27937.33,28302.1,70619.99
2024-01-12 00:00:00+00:00,46668.87,48969.48,44300.36,46293.43,244628.24294,44756.205,41180.215,30499.915,30040.0,69932.9
2024-01-15 00:00:00+00:00,46293.42,46366.0,41500.0,42279.75,151334.9561,44859.740000000005,41449.740000000005,30499.915,30040.0,69349.08
2024-01-18 00:00:00+00:00,42279.76,43578.01,42050.0,42660.79,117025.40278,44859.740000000005,41533.435,30499.915,30040.0,68606.0
2024-01-21 00:00:00+00:00,42660.79,42930.0,40280.0,41645.98,107702.6966,44624.740000000005,41708.740000000005,30852.409999999996,30392.495,69325.99
2024-01-24 00:00:00+00:00,41645.98,41881.39,38555.0,40179.52,127228.20933,43762.240000000005,41746.270000000004,30852.409999999996,30392.495,70520.01
2024-01-27 00:00:00+00:00,40179.53,42246.82,39484.19,41785.94,116110.23122,43762.240000000005,41884.740000000005,31908.62,31386.12,63672.18
2024-01-30 00:00:00+00:00,41785.94,43333.0,41394.34,43162.02,75076.90458,43762.240000000005,41884.740000000005,32228.699999999997,31386.12,64022.59
2024-02-02 00:00:00+00:00,43162.02,43882.36,41884.28,43174.41,113569.02332000001,43762.240000000005,42234.740000000005,32359.822500000002,31390.0,63444.51
2024-02-05 00:00:00+00:00,43174.41,43488.0,42222.0,42360.96,58060.176400000004,43762.240000000005,42300.745,32734.475,31440.5,67028.14
2024-02-08 00:00:00+00:00,42360.96,44698.46,42258.1,44676.01,90987.53207,42460.5,42502.240000000005,33562.9875,31440.5,64307.03
2024-02-11 00:00:00+00:00,44676.02,48200.0,44427.01,47732.43,140965.50535,43377.5,42838.240000000005,33914.75,31657.5,63257.43
2024-02-14 00:00:00+00:00,47732.44,50368.61,47557.16,49482.81,144867.05559,44461.805,43618.51,33956.5975,31657.5,57767.29
2024-02-17 00:00:00+00:00,49482.8,52816.62,49225.01,52003.8,148084.71409,45685.81,45228.54,34334.615,31675.5,63509.52
2024-02-20 00:00:00+00:00,52003.81,52488.77,50625.0,51641.82,78373.16935,46150.405,45685.81,35253.38,32575.5,62586.01
2024-02-23 00:00:00+00:00,51641.83,52985.0,50625.0,51455.85,127118.29729,47189.67,45770.0,37441.615,34694.5,60779.99
2024-02-26 00:00:00+00:00,51455.84,51958.55,50521.0,51678.9,65857.48677,47434.64,45770.0,37547.615,34800.5,62815.03
2024-02-29 00:00:00+00:00,51678.9,64000.0,50901.44,61359.99,240298.38415,53111.0,51277.5,37747.085,34800.5,65508.69
2024-03-03 00:00:00+00:00,61359.99,63676.35,60364.7,61736.9,148757.74881,53129.05,51277.5,37892.6675,34800.5,66459.99
2024-03-06 00:00:00+00:00,61736.9,69000.0,59005.0,63429.18,248584.95047,56713.505000000005,53777.5,37993.415,34800.5,69499.81
2024-03-09 00:00:00+00:00,63429.17,69990.0,62779.14,68100.01,204275.176972,58773.58,54272.5,38161.415,34800.5,69156.0
2024-03-12 00:00:00+00:00,68100.0,72800.0,67024.96,71988.27,134039.663586,61012.505000000005,55677.5,38201.7675,34800.5,68496.0
2024-03-15 00:00:00+00:00,71988.28,73777.0,68555.0,71910.01,194252.461494,62149.0,56166.0,38394.78,34800.5,67655.66
2024-03-18 00:00:00+00:00,71910.01,72068.42,64533.0,67301.94,209247.57425,62149.0,56166.0,39087.354999999996,34800.5,69001.41
2024-03-21 00:00:00+00:00,67301.94,68956.0,60775.0,67656.0,246993.1448,62149.0,56166.0,40012.645000000004,35390.315,70883.05
2024-03-24 00:00:00+00:00,67656.01,67951.15,62260.0,64524.0,129198.1588,62339.22,56166.0,40139.8875,35390.315,69559.99
2024-03-27 00:00:00+00:00,64524.0,71561.1,63772.29,70619.99,124412.92991,66391.0,56166.0,41279.4525,36074.994999999995,68330.02
2024-03-30 00:00:00+00:00,70619.99,71769.54,68359.18,69932.9,109160.48243,66391.0,56166.0,42968.21,36935.240000000005,66161.96
2024-04-02 00:00:00+00:00,69932.89,71366.0,68062.86,69349.08,75261.67021,67276.0,56166.0,43154.740000000005,36935.240000000005,65142.54
2024-04-05 00:00:00+00:00,69349.08,69600.0,64493.07,68606.0,152918.30041,67276.0,56166.0,43196.5875,36935.240000000005,64056.47
2024-04-08 00:00:00+00:00,68606.01,70326.29,65952.56,69325.99,79120.52279,67276.0,56166.0,43166.740000000005,36935.240000000005,60409.11
2024-04-11 00:00:00+00:00,69326.0,72797.99,67518.0,70520.01,127317.82106,66786.495,56630.595,42754.255000000005,36935.240000000005,61560.0
2024-04-14 00:00:00+00:00,70520.0,71305.89,60660.57,63672.18,163366.74281,66729.28,57585.67,42823.490000000005,36935.240000000005,62931.99
2024-04-17 00:00:00+00:00,63672.19,66867.07,61600.0,64022.59,163947.71485,66729.28,57830.64,42823.490000000005,36935.240000000005,60430.01
2024-04-20 00:00:00+00:00,64022.6,65450.0,59600.01,63444.51,164583.41834,66199.0,57999.5,42998.490000000005,36935.240000000005,57931.79
2024-04-23 00:00:00+00:00,63444.51,67232.35,63090.07,67028.14,72700.17836,66199.0,58017.55,43031.49250000001,36935.240000000005,57486.37
2024-04-26 00:00:00+00:00,67028.15,67183.01,62794.0,64307.03,87716.75755,66199.0,59102.005000000005,42481.37,36935.240000000005,57835.58
2024-04-29 00:00:00+00:00,64307.03,64820.01,62391.24,63257.43,64471.81335,66199.0,60667.08,43107.87,36935.240000000005,64611.44
2024-05-02 00:00:00+00:00,63257.42,64734.0,56552.82,57767.29,167193.24863,64675.405,61501.005000000005,44040.1575,37634.805,63600.0
2024-05-05 00:00:00+00:00,57767.3,64540.0,56911.84,63509.52,113272.83402,64675.405,62149.0,45457.175,39403.54,68188.01
2024-05-08 00:00:00+00:00,63509.52,65500.0,62111.0,62586.01,78830.29132,63929.354999999996,62149.0,45918.1075,39403.54,65514.8
2024-05-11 00:00:00+00:00,62586.01,63469.13,60187.12,60779.99,92767.50674,61892.58500000001,62149.0,46479.835,39487.729999999996,67958.0
2024-05-14 00:00:00+00:00,60779.99,63450.0,60487.09,62815.03,59078.85999,61892.58500000001,62339.22,46602.32,39487.729999999996,66344.0
2024-05-17 00:00:00+00:00,62815.02,66752.01,61142.77,65508.69,103381.68674,61892.58500000001,65164.91,52194.25,45044.17,61132.01
2024-05-20 00:00:00+00:00,65508.7,67700.0,65106.38,66459.99,58791.255769999996,62126.41,65164.91,52203.275,45269.33,56038.0
2024-05-23 00:00:00+00:00,66459.99,71979.0,66060.31,69499.81,128333.49161,64265.91,65164.91,55245.5025,47769.33,61214.0
2024-05-26 00:00:00+00:00,69499.81,70096.12,66312.16,69156.0,80197.7432,64265.91,65164.91,56523.04,48264.33,58450.0
2024-05-29 00:00:00+00:00,69156.01,70687.56,67277.91,68496.0,67830.31025,64445.42,65164.91,58345.0025,49669.33,58993.99
2024-06-01 00:00:00+00:00,68495.99,69500.0,66670.0,67655.66,78381.73475,66083.06,64675.405,59157.5,50157.83,59678.93
2024-06-04 00:00:00+00:00,67655.66,70288.0,67257.47,69001.41,54212.96596,66083.06,64675.405,59157.5,50283.0,58989.0
2024-06-07 00:00:00+00:00,69001.4,71758.0,68567.32,70883.05,79683.28901000001,66233.045,64675.405,59157.5,50923.16,63961.78
2024-06-10 00:00:00+00:00,70883.05,71997.02,68420.0,69559.99,55309.699010000004,66569.895,64675.405,59252.61,51177.645000000004,62722.0
2024-06-13 00:00:00+00:00,69559.99,70195.94,66051.0,68330.02,95936.60699,68551.7,64675.405,61278.5,51926.95,59204.01
2024-06-16 00:00:00+00:00,68330.02,68449.3,65078.0,66161.96,68509.89972,68537.51000000001,64675.405,61278.5,53583.975,57467.24
2024-06-19 00:00:00+00:00,66161.96,67298.81,64060.0,65142.54,79945.11523,68028.51000000001,64675.405,61721.0,53853.5,57997.75
2024-06-22 00:00:00+00:00,65142.53,66482.94,63379.35,64056.47,69740.89192,67688.185,64675.405,61721.0,53937.195,54137.5
2024-06-25 00:00:00+00:00,64056.46,64546.81,58402.0,60409.11,68348.05077,65199.51,64675.405,61721.0,54112.5,57640.5
2024-06-28 00:00:00+00:00,60409.11,62487.81,60282.0,61560.0,71501.43806,65199.51,64274.92,61708.545,54150.03,60414.39
2024-07-01 00:00:00+00:00,61559.99,63058.76,60063.0,62931.99,54047.48722,65199.51,64274.92,62157.475,54288.5,57630.01
2024-07-04 00:00:00+00:00,62931.98,63861.76,59400.0,60430.01,75065.96662,65199.51,64274.92,62279.96,54288.5,62756.4
2024-07-07 00:00:00+00:00,60430.01,60498.19,53485.93,57931.79,157543.98266,61840.935,62741.475000000006,62099.25,54638.5,63577.88
2024-07-10 00:00:00+00:00,57931.79,58449.46,54260.16,57486.37,94907.29635,60967.615000000005,62741.475000000006,62108.275,54704.505000000005,62946.01
2024-07-13 00:00:00+00:00,57486.38,59650.0,56542.47,57835.58,77965.63637,60392.369999999995,62741.475000000006,62650.5025,54906.0,65687.1
2024-07-16 00:00:00+00:00,57835.57,64955.49,57756.63,64611.44,76747.68253,59984.435,62741.475000000006,63433.04,55242.0,61046.26
2024-07-19 00:00:00+00:00,64611.44,66128.63,62373.24,63600.0,93547.53104,59807.28,62741.475000000006,63088.205,55322.705,62170.0
2024-07-22 00:00:00+00:00,63599.99,68474.55,63300.67,68188.01,72075.99181,60980.240000000005,62741.475000000006,63412.2025,55708.729999999996,62552.98
2024-07-25 00:00:00+00:00,68188.01,68256.0,65111.0,65514.8,75940.75374,60980.240000000005,62741.475000000006,63039.1775,56166.0,60194.01
2024-07-28 00:00:00+00:00,65514.81,69399.99,63456.7,67958.0,91312.90216,61442.96000000001,62741.475000000006,62020.7925,56166.0,62520.18
2024-07-31 00:00:00+00:00,67958.0,70079.99,65302.67,66344.0,69903.06829,61782.96000000001,62741.475000000006,62115.902500000004,56166.0,67709.99
2024-08-03 00:00:00+00:00,66344.01,66849.24,60903.0,61132.01,98527.41977000001,62170.075000000004,62741.475000000006,63528.747500000005,56166.0,68231.24
2024-08-06 00:00:00+00:00,61132.01,62198.22,49000.0,56038.0,223578.71859,59539.995,60498.51,63645.66,56166.0,67179.13
2024-08-09 00:00:00+00:00,56037.99,62745.14,54371.94,61214.0,146516.89404,59539.995,60498.51,64715.41,56166.0,66736.0
2024-08-12 00:00:00+00:00,61214.01,61858.0,58100.06,58450.0,59740.64706,59539.995,60498.51,64715.41,56166.0,69960.88
2024-08-15 00:00:00+00:00,58450.01,61800.0,57642.21,58993.99,92327.26315,59539.995,60498.51,64805.165,56166.0,70173.73
2024-08-18 00:00:00+00:00,58994.0,59849.38,56078.54,59678.93,72788.26049,59539.995,60498.51,65379.2325,56166.0,68712.0
2024-08-21 00:00:00+00:00,59678.93,61400.0,57787.3,58989.0,68112.31479,59539.995,60498.51,65379.2325,56166.0,75349.08
2024-08-24 00:00:00+00:00,58989.0,64955.0,58783.47,63961.78,87720.74884,59539.995,60498.51,65454.225,56166.0,76884.01
2024-08-27 00:00:00+00:00,63961.79,65000.0,62657.0,62722.0,47701.90379,57924.62,59597.97,65622.65,56166.0,88040.0
2024-08-30 00:00:00+00:00,62722.0,63212.0,57860.0,59204.01,98560.11922000001,57000.0,59539.995,66613.55249999999,56166.0,91000.0
2024-09-02 00:00:00+00:00,59204.01,59944.07,57128.0,57467.24,58683.1108,59685.97,59539.995,66606.4575,56166.0,91042.94
2024-09-05 00:00:00+00:00,57467.25,59809.65,55606.0,57997.75,80965.08597,60303.0,59539.995,66351.9575,56166.0,97987.57
2024-09-08 00:00:00+00:00,57997.75,58249.0,52550.0,54137.5,98510.77203,58775.0,59539.995,66181.795,56166.0,97714.28
2024-09-11 00:00:00+00:00,54137.5,58088.0,53629.01,57640.5,72243.06736,58775.0,59539.995,64937.457500000004,56166.0,96552.01
2024-09-14 00:00:00+00:00,57640.51,60625.0,55545.19,60414.39,94224.47853,58775.0,59539.995,64737.215,56630.595,96340.6
2024-09-17 00:00:00+00:00,60414.39,60595.7,57493.3,57630.01,52495.368819999996,58775.0,59539.995,64737.215,57585.67,95746.42
2024-09-20 00:00:00+00:00,57630.01,63850.0,57622.0,62756.4,103464.87269,58775.0,59539.995,64737.215,57830.64,100272.01
2024-09-23 00:00:00+00:00,62756.39,64133.32,62350.0,63577.88,49627.00144,58341.66,59539.995,62291.205,57999.5,97867.91
2024-09-26 00:00:00+00:00,63577.87,64817.99,62700.0,62946.01,63543.13904,58683.994999999995,59539.995,61854.545000000006,58017.55,100083.21
2024-09-29 00:00:00+00:00,62946.01,66498.0,62670.0,65687.1,59128.5323,59524.0,59539.995,61566.9225,59102.005000000005,105444.95
2024-10-02 00:00:00+00:00,65687.1,66076.12,60164.0,61046.26,82854.82359,59524.0,59539.995,61362.955,60667.08,100831.16
2024-10-05 00:00:00+00:00,61046.27,62484.85,59828.11,62170.0,78258.06487,60063.505000000005,59539.995,61274.3775,61501.005000000005,97253.01
2024-10-08 00:00:00+00:00,62170.0,64478.19,61689.26,62552.98,43040.28577,61021.595,59539.995,61860.857500000006,62149.0,98418.42
2024-10-11 00:00:00+00:00,62552.98,63200.0,58946.0,60194.01,63595.83925,61995.65,59539.995,61860.857500000006,62149.0,94398.75
2024-10-14 00:00:00+00:00,60194.01,63480.0,60087.64,62520.18,46251.00798,62060.0,59539.995,62092.217500000006,62149.0,92450.0
2024-10-17 00:00:00+00:00,62520.19,68424.0,62478.65,67709.99,111230.79905,63685.0,58712.0,62262.217500000006,62339.22,96825.82
2024-10-20 00:00:00+00:00,67709.99,69000.0,66666.0,68231.24,62250.47649,63973.0,59000.0,62455.77500000001,63631.465,98217.23
2024-10-23 00:00:00+00:00,68231.24,69519.52,66571.42,67179.13,68553.30971,64232.76,61034.76,60019.2525,61388.5,95135.3
2024-10-26 00:00:00+00:00,67179.13,68850.0,65260.0,66736.0,83373.24089,64232.76,61034.76,60019.2525,61388.5,94452.07
2024-10-29 00:00:00+00:00,66736.0,70270.0,66439.9,69960.88,48846.1503,64608.0,61410.0,60019.2525,61388.5,96889.36
2024-11-01 00:00:00+00:00,69960.89,73620.12,69685.76,70173.73,106552.54566,66283.06,63085.06,60019.2525,61388.5,104656.87
2024-11-04 00:00:00+00:00,70173.72,71632.95,67478.73,68712.0,73840.72546,66283.06,63085.06,60019.2525,60898.995,101187.75
2024-11-07 00:00:00+00:00,68712.0,76400.0,66835.0,75349.08,167937.453417,68243.82,64475.0,60019.2525,60898.995,103446.62
2024-11-10 00:00:00+00:00,75349.07,77199.99,74416.0,76884.01,98664.217928,69839.32,64874.995,60019.2525,60898.995,101728.0
2024-11-13 00:00:00+00:00,76884.01,89940.0,76661.4,88040.0,242111.240632,77600.0,71245.0,58761.295,60898.995,104026.04
2024-11-16 00:00:00+00:00,88040.0,93265.64,86127.99,91000.0,190246.060247,79262.82,72907.82,58269.9975,60898.995,101243.86
2024-11-19 00:00:00+00:00,91000.0,92594.0,88722.0,91042.94,92951.65007999999,79262.82,72907.82,59612.9825,60898.995,98274.01
2024-11-22 00:00:00+00:00,91042.95,98988.0,90616.0,97987.57,155384.598779,82713.95,75769.0,59921.4975,60898.995,96650.14
2024-11-25 00:00:00+00:00,97987.56,99588.01,95734.77,97714.28,101741.972733,83211.505,76608.51,59157.4975,60898.995,97783.12
2024-11-28 00:00:00+00:00,97714.28,98871.8,90791.1,96552.01,150251.08448,83211.505,77566.6,59157.4975,60898.995,96750.83
2024-12-01 00:00:00+00:00,96552.0,98619.99,94640.0,96340.6,70122.73942,83211.505,78540.655,59157.4975,60498.51,96319.22
2024-12-04 00:00:00+00:00,96340.61,98130.0,93578.17,95746.42,91355.02423,87002.005,78605.005,59157.4975,60498.51,96853.98
2024-12-07 00:00:00+00:00,95746.41,104088.0,90500.0,100272.01,198570.973642,90374.7,81517.0,59157.4975,60498.51,96643.46
2024-12-10 00:00:00+00:00,100272.01,101351.0,94150.05,97867.91,84522.90682,95107.995,81517.0,58940.8275,60498.51,88150.0
2024-12-13 00:00:00+00:00,97867.91,102540.0,94256.54,100083.21,117255.11059,96405.0,81517.0,59111.994999999995,60498.51,83857.92
2024-12-16 00:00:00+00:00,100083.21,106648.0,99205.0,105444.95,62261.925051,98574.0,82797.0,59531.9975,60498.51,86046.43
2024-12-19 00:00:00+00:00,105444.95,108353.0,100000.0,100831.16,118247.32965,99426.5,83649.5,59531.9975,60498.51,85529.22
2024-12-22 00:00:00+00:00,100831.17,102800.11,92232.54,97253.01,139926.24427,99426.5,83649.5,59801.75,60498.51,81292.0
2024-12-25 00:00:00+00:00,97253.01,99487.99,92520.0,98418.42,76131.87061,99426.5,83649.5,60280.795,60498.51,83444.88
2024-12-28 00:00:00+00:00,98418.42,99963.7,93500.01,94398.75,61887.62278,99426.5,84220.32,60767.8225,60498.51,84253.52
2024-12-31 00:00:00+00:00,94398.75,95733.99,91530.45,92450.0,49730.11807,99426.5,85415.825,60799.9975,60498.51,83118.0
2025-01-03 00:00:00+00:00,92450.0,97839.5,92033.73,96825.82,51686.81152,99941.725,86806.5,61198.5,60498.51,84206.24
2025-01-06 00:00:00+00:00,96825.83,98976.91,96100.01,98217.23,32518.744020000002,99941.725,86806.5,61486.5,60498.51,87599.99
2025-01-09 00:00:00+00:00,98217.23,102724.38,92500.9,95135.3,91085.9196,99941.725,86806.5,62633.76,60498.51,87354.01
2025-01-12 00:00:00+00:00,95135.3,95836.0,91203.67,94452.07,72844.19904,99778.33499999999,87396.45,62633.76,60498.51,81646.89
